ID,Caption,CUIs,CUI_caption,keywords
ROCOv2_2023_train_000810,MRI scan showing a left cerebellar infarction.,C0024485,Magnetic Resonance Imaging,"Magnetic Resonance Imaging, Cerebellum, Sagittal View of Brain, Left Cerebellar Infarction."
ROCOv2_2023_train_000815,7.14.18: CTAP w/IV and PO contrast: largely resolved pneumatosis.,C0040405,X-Ray Computed Tomography,"X-ray Computed Tomography, Abdomen, Whole Body, Normal."
ROCOv2_2023_train_000837,Transthoracic echocardiography demonstrating tricuspid vegetation (arrow).,C0041618,Ultrasonography,"Ultrasonography, Heart, View of Tricuspid Vegetation, Endocarditis."
ROCOv2_2023_train_000838,Transesophageal echocardiography five days after Fig. 1. No vegetation can be seen.,C0041618,Ultrasonography,"Echocardiography, Heart, Transesophageal, Abnormal."
ROCOv2_2023_train_000849,About 99% of proximal right coronary artery occlusion before balloon inflation.,C0002978,angiogram,"Angiogram, Right Arm, Proximal View, Normal"
ROCOv2_2023_train_000851,First scan: axial CT scan with 40cc intravenous contrast.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Abdomen, Axial View, Normal"
ROCOv2_2023_train_000852,Second scan: 24 hours. After first scan. Arterial phase axial CT scan with 100cc I.V. contrast.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Arteries, Axial, Normal."
ROCOv2_2023_train_000853,Third scan: additional 100cc I.V. contrast after second scan.,C0040405,X-Ray Computed Tomography,"X-ray, Abdomen, Frontal view of Abdomen, Normal"
ROCOv2_2023_train_000859,"Slit-like IVC from hypovolaemia. Axial-enhanced CT image demonstrates a slit-like IVC or ‘flat cava’ sign (arrow), consistent with the patient’s clinically evident hypovolaemia following surgery",C0040405,X-Ray Computed Tomography,"Computed Tomography, Inferior Vena Cava, Axial View, Hypovolaemia."
ROCOv2_2023_train_000861,Chest X-ray suggestive of right side infiltrates/haze in lung bases.,C1306645;C0817096;C1999039,Plain x-ray;Chest;Anterior-Posterior,"X-ray, Lung, Bottom view, Right side infiltrates/haze in lung bases."
ROCOv2_2023_train_000875,"Computed tomography view. This shows thinning of peripheral bone was observed, with the bone lacking continuity in some areas.",C0040405,X-Ray Computed Tomography,"Computed Tomography, Bone, View from the Side, Thinning."
ROCOv2_2023_train_000881,Chest radiograph immediately after intubation,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Posterior to Anterior, Normal"
ROCOv2_2023_train_000882,Chest radiograph before laparatomy and chest tube drainage revealing left sided hydropneumothorax,C1306645;C0817096;C1999039,Plain x-ray;Chest;Anterior-Posterior,"X-ray, Chest, Front-back, Hydropneumothorax on left side."
ROCOv2_2023_train_000888,"Retinal image.Regions of Interest (dashed line boundaries) and PoI (solid, circular boundaries).",C0002978,angiogram,"Angiogram, Eye, Retinal image, Normal"
ROCOv2_2023_train_000912,MRI of the corresponding area.,C0024485,Magnetic Resonance Imaging,"MRI, Brain, Axial View of Brain, Normal."
ROCOv2_2023_train_000920,"Radiographic features of spondylocostal dystostosis including contiguous vertebral malformations with asymmetric rib malformations. Photograph courtesy of Peter D. Turnpenny M.D., Royal Devon and Exeter Hospital.",C1306645;C1999039,Plain x-ray;Anterior-Posterior,"X-ray, Spine, Anterior-Posterior, Spondylocostal Dystosis."
ROCOv2_2023_train_000925,The course of the contralateral native ureter after pyelopyeloplasty,C1306645;C0000726;C1999039,Plain x-ray;Abdomen;Anterior-Posterior,"X-ray, Abdomen, Front-to-back, Normal"
ROCOv2_2023_train_000929,Transthoracic echocardiography: an apical two chamber view showing two enormous intraventricular apical thrombi,C0041618,Ultrasonography,"Echocardiography, Heart, Apical two-chamber, Large intraventricular thrombi."
ROCOv2_2023_train_000943,Pretreatment panoramic radiograph,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Panoramic, Normal"
ROCOv2_2023_train_000944,Posttreatment panoramic radiograph,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"Posttreatment X-ray, Cranium, Panoramic view, Normal"
ROCOv2_2023_train_000949,X-ray of abdomen PA view showing paucity of gas abdomen. Paucity of gas abdomen is a sign of high small intestinal obstruction.,C1306645;C0000726;C1999039,Plain x-ray;Abdomen;Anterior-Posterior,"X-ray, Abdomen, Front-to-Back, Patient has High Small Intestinal Obstruction."
ROCOv2_2023_train_000952,Rx check of the two thermocouples' position.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Plain, Normal"
ROCOv2_2023_train_000956,Axial computed tomography image demonstrates healing of the fracture at 3 months postinjury,C0040405,X-Ray Computed Tomography,"Computed Tomography, Pelvis, Axial View, Normal"
ROCOv2_2023_train_000959,Ultrasound Doppler showing gallbladder mass with high blood flow.,C0041618,Ultrasonography,"Ultrasound, Gallbladder, Mass with high blood flow visible on top, Abnormal."
ROCOv2_2023_train_000960,"In magnetic resonance image, patellar surface lesion is interpreted to be grade II",C0024485,Magnetic Resonance Imaging,"Magnetic Resonance Imaging, Knee, Sagittal View, Grade II Lesion on Patellar Surface."
ROCOv2_2023_train_000970,Figure 2CT Chest Demonstrating Misplaced Single Lead Pacemaker,C0040405;C0817096,X-Ray Computed Tomography;Chest,"X-ray, Chest, Front view, Normal"
ROCOv2_2023_train_000976,"Patent main left colic artery, with poor contrast filling of its distal branches (blue arrow), poorly perfused vas recta, and associated overall poor bowel wall enhancement",C0040405,X-Ray Computed Tomography,"X- Ray, Bowel, Top-down, Poor bowel wall enhancement"
ROCOv2_2023_train_001012,B-Mode Ultrasound Image of case 2 (b).,C0041618,Ultrasonography,"Ultrasound Image, Liver, B-Mode, Normal"
ROCOv2_2023_train_001013,B-Mode Ultrasound Image of case 3.,C0041618,Ultrasonography,"B-Mode Ultrasound Image, Liver, Sagittal View, Normal."
ROCOv2_2023_train_001014,Ultrasonographic representation of the right lobar hepatic abscess,C0041618,Ultrasonography,"Ultrasonogram, Liver, Transverse view of image, Abscess."
ROCOv2_2023_train_001015,Abdominal radiography showing right upper quadrant mass enlargement.,C1306645;C0000726;C1999039,Plain x-ray;Abdomen;Anterior-Posterior,"X-ray, Abdomen, Anterior-Posterior, Enlargement of Right Upper Quadrant Mass."
ROCOv2_2023_train_001022,"Abdominal ultrasonograph showing a prominent periportal interstitial echogenicity, suggesting hepatitis.",C0041618,Ultrasonography,"Ultrasonograph, Liver, Longitudinal View, Hepatitis."
ROCOv2_2023_train_001023,Cardiac MRI.Cardiac MRI showing near-transmural delayed enhancement and nulled area within the delayed enhancement in the basal inferior wall due to a recent ablation procedure. Red arrow points to the nulled area.MRI: magnetic resonance imaging,C0024485,Magnetic Resonance Imaging,"Magnetic Resonance Imaging, Heart, Cross-sectional View, Normal."
ROCOv2_2023_train_001026,A chest X-ray of a patient with a CD4 count <200/mm3 showing perihilar ground-glass appearance in the shape of bats-wings,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Postero-anterior, Pneumonia."
ROCOv2_2023_train_001046,A sagittal CT scan (abdomen and pelvis) depicting an exorbitant mass (arrow) compressing the surrounding abdominal structures.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Abdomen and Pelvis, Sagittal View, Exorbitant Mass."
ROCOv2_2023_train_001051,Chest Radiography,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Postero-Anterior, Normal"
ROCOv2_2023_train_001052,CT Scan After Kyphoplasty (Vertebra is Filled With Cement),C0040405,X-Ray Computed Tomography,"Computed Tomography, Spine, Sagittal View, Normal."
ROCOv2_2023_train_001053,"Measurement of incisive foramen (blue line), nasal foramen (red line), incisive diameter (green line), and the incisive foramen location (yellow line).",C0040405,X-Ray Computed Tomography,"X-ray, Jawbone, Frontal View of Image, Normal."
ROCOv2_2023_train_001055,CT-coronal section.,C0040405,X-Ray Computed Tomography,"X-ray, Coronal Section, Bottom View of Normal"
ROCOv2_2023_train_001056,T1-weighted contrast enhancement magnetic resonance imaging scan of Case 1.,C0024485,Magnetic Resonance Imaging,"Magnetic Resonance Imaging, Spine, T1-weighted contrast enhancement magnetic resonance imaging scan, Normal."
ROCOv2_2023_train_001072,"CT scan of the abdomen demonstrating an enteroenteric intussusception in the right-mid abdomen (at the center of the red box). (For interpretation of the references to colour in this figure legend, the reader is referred to the Web version of this article.)",C0040405;C0000726,X-Ray Computed Tomography;Abdomen,"X-ray computed tomography of the abdomen, side view, Intussusception."
ROCOv2_2023_train_001083,Orthopantomogram obtained 6 months post-operative shows evidence of new bone formation.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"Orthopantomogram, Skull, Below, New bone formation."
ROCOv2_2023_train_001087,Brain MRI of the patient with juvenile form of MLD.,C0024485,Magnetic Resonance Imaging,"MRI, Brain, Sagittal View of Magnetic Resonance Imaging, Juvenile form of Metachromatic Leukodystrophy."
ROCOv2_2023_train_001092,preoperative diagnostic radiograph,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Plain X-ray of Top, Normal."
ROCOv2_2023_train_001093,working length determination radiograph,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Plain X-ray of bottom, Normal."
ROCOv2_2023_train_001094,immediate postobturation radiograph,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Plain X-ray of skull from above, Normal."
ROCOv2_2023_train_001095,Paracardiac mass on transthoracic echocardiography.,C0041618,Ultrasonography,"Echocardiogram, Heart, Front view of image, Paracardiac mass."
ROCOv2_2023_train_001097,A depiction of the abnormal mass (arrow) arising from the left adnexal region.,C0040405,X-Ray Computed Tomography,"X-ray, Pelvis, Left side, Abnormal mass."
ROCOv2_2023_train_001108,"MRI (Gradient echo). 67F, presented with cognitive deficits which were first noticed by close relatives six years prior and initially thought to be due to severe depression. MMSE 18/30, ACER 58/100. MRI demonstrated extensive cerebral amyloid angiopathy.",C0024485,Magnetic Resonance Imaging,"Gradient echo MRI, Brain, Axial view, Extensive cerebral amyloid angiopathy."
ROCOv2_2023_train_001115,Follow-up computed tomography of the abdomen showing a decrease in the mass lesion.,C0040405;C0000726,X-Ray Computed Tomography;Abdomen,"Computed Tomography, Abdomen, Follow-up, Decreased Mass Lesion"
ROCOv2_2023_train_001118,Normal chest X-ray on admission (22/09/2020),C1306645;C0817096;C1999039,Plain x-ray;Chest;Anterior-Posterior,"X-ray, Chest, Anterior-Posterior, Normal"
ROCOv2_2023_train_001119,Normal Chest X-ray 26 hours post admission (24/09/2020),C1306645;C0817096;C1999039,Plain x-ray;Chest;Anterior-Posterior,"X-ray, Chest, Anterior-Posterior, Normal."
ROCOv2_2023_train_001127,A heterogenous hypodense lesion with adjacent fat stranding in the right inguinal canal was noted on the CT scan.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Inguinal Region, Side View, Normal."
ROCOv2_2023_train_001134, Follow-up computed tomography angiogram after endovascular repair for blunt thoracic aortic injury.,C0040405;C0817096,X-Ray Computed Tomography;Chest,"Computed Tomography, Thoracic, Front View of Chest, Normal."
ROCOv2_2023_train_001136,CT scan demonstrating the typical ‘doughnut’ sign of bowel intussusception.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Bowel, Cross-sectional View, Intussusception"
ROCOv2_2023_train_001138,Ultrasound reveals right sided mass. The mass appears irregularly lobulated and heterogeneous measuring 4.5 × 4.3 × 4.3 cm in size,C0041618,Ultrasonography,"Ultrasound, Right Side, Longitudinal View, Mass."
ROCOv2_2023_train_001146,"Abdominal computed tomography showing a solid hepatic mass of 3cm x 2,8cm occupying the border between segments II and III (see black arrow)",C0040405,X-Ray Computed Tomography,"Computed Tomography, Liver, Cross-sectional View, Solid mass"
ROCOv2_2023_train_001154,Chest radiography after left ventricular assist device implantation.,C1306645;C0817096;C1999039,Plain x-ray;Chest;Anterior-Posterior,"X-ray, Chest, Front-to-Back, Normal."
ROCOv2_2023_train_001155,Chest-CT: Bilateral interstitial infiltrates.,C0040405,X-Ray Computed Tomography,"X-ray, Chest, Frontal View, Normal"
ROCOv2_2023_train_001156,Chest radiography (CXR) showed diffuse patchy infiltrates and small bilateral pleural effusions.,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Posterior-Anterior View, Patchy Infiltrates with Small Pleural Effusions."
ROCOv2_2023_train_001163,Thickened MGHL (arrow) and absent anterosuperior labrum (Buford complex).,C0024485,Magnetic Resonance Imaging,"Magnetic Resonance Imaging, Shoulder, Sagittal View, Thickened Labrum."
ROCOv2_2023_train_001166,Right pneumothorax revealed by chest computed tomography,C0040405;C0817096,X-Ray Computed Tomography;Chest,"Computed Tomography Image, Chest, Front View, Right Pneumothorax Revealed."
ROCOv2_2023_train_001169,T-tube cholangiogram demonstrating resolution of the stricture.,C1306645;C0000726,Plain x-ray;Abdomen,"T-Tube Cholangiogram, Liver and Bile Ducts, Inside View, Normal"
ROCOv2_2023_train_001172,The patient’s abdominal CT scan demonstrates massive splenomegaly with adjacent abdominal lymphadenopathy.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Abdomen, Side, Splenomegaly with adjacent lymphadenopathy."
ROCOv2_2023_train_001184,Multiple lung metastases on a 72yo patient treated for cervix tumor,C0040405,X-Ray Computed Tomography,"X-ray, Lung, Front view, Multiple metastases."
ROCOv2_2023_train_001185,A vein of Galen malformation,C0024485,Magnetic Resonance Imaging,"Magnetic Resonance Imaging, Vein of Galen, Coronal view, Malformation"
ROCOv2_2023_train_001188,Abdominal CT scan at diagnosis.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Abdomen, Cross-Sectional, Normal"
ROCOv2_2023_train_001189,CT scan 24 months after the treatment.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Entire Body, Cross Sectional View, Normal."
ROCOv2_2023_train_001193,Chest X-RayWorsening of the bilateral multifocal airspace opacities comparing to prior studies.L: left; AP: anterior-posterior; UPRT: up-right.,C1306645;C0817096;C1999039,Plain x-ray;Chest;Anterior-Posterior,"X-ray, Chest, Side view, Worsening."
ROCOv2_2023_train_001194,"CT Chest (Coronal View)Progression of bilateral alveolar opacities, interlobular septal thickening, and ground-glass attenuation throughout the lungs without intraluminal defects.",C0040405,X-Ray Computed Tomography,"Computed Tomography, Chest, Coronal View, Bilateral Alveolar Opacities, Ground-Glass Attenuation."
ROCOv2_2023_train_001195,Chest X-RayStable diffuse interstitial infiltrates with mild heterogeneous alveolar confluence.,C1306645;C0817096;C1999039,Plain x-ray;Chest;Anterior-Posterior,"X-ray, Chest, Anterior-Posterior, Normal"
ROCOv2_2023_train_001203,"CT imaging of case 1 infected with SARS-CoV-2 on January 5, 2020, Illness day 7",C0040405,X-Ray Computed Tomography,"Computed Tomography, Lung, Frontal view, Infected with SARS-CoV-2."
ROCOv2_2023_train_001204,"CT imaging of case 2 infected with SARS-CoV-2 on February10, 2020, Illness day 9",C0040405,X-Ray Computed Tomography,"Computed Tomography, Lungs, Frontal View of Image, Infected with SARS-2."
ROCOv2_2023_train_001208,"Axial T1 images post contrast demonstrating ill-defined heterogeneous enhancement of the abductor digiti minimi muscle, with no wall (ring) enhancement.",C0024485,Magnetic Resonance Imaging,"Magnetic Resonance Imaging, Abductor digiti minimi muscle, Axial T1 image, Normal."
