ID,Caption,CUIs,CUI_caption,keywords
ROCOv2_2023_train_000919,"Radioscope image showing the electrode, the extension line, and the pulse generator.",C1306645;C0030797;C1999039,Plain x-ray;Pelvis;Anterior-Posterior,"Image: X-ray Body part: Pelvis View of Image: Anterior-Posterior Patient's Condition: Normal"
ROCOv2_2023_train_000920,"Radiographic features of spondylocostal dystostosis including contiguous vertebral malformations with asymmetric rib malformations. Photograph courtesy of Peter D. Turnpenny M.D., Royal Devon and Exeter Hospital.",C1306645;C1999039,Plain x-ray;Anterior-Posterior,"X-ray, Spine, Anterior-Posterior, Spondylocostal Dystostosis."
ROCOv2_2023_train_000922,Computed tomography (CT) scan showing intrathoracal displacement of two-thirds of the liver.,C0040405;C0023884,X-Ray Computed Tomography;Liver,"Computed Tomography, Liver, Inside View, Intrathoracal Displacement of Two-Thirds."
ROCOv2_2023_train_000925,The course of the contralateral native ureter after pyelopyeloplasty,C1306645;C0000726;C1999039,Plain x-ray;Abdomen;Anterior-Posterior,"X-ray, Abdomen, Anterior-Posterior, Normal"
ROCOv2_2023_train_000943,Pretreatment panoramic radiograph,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Panoramic view, Normal"
ROCOv2_2023_train_000944,Posttreatment panoramic radiograph,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Panoramic View, Normal"
ROCOv2_2023_train_000949,X-ray of abdomen PA view showing paucity of gas abdomen. Paucity of gas abdomen is a sign of high small intestinal obstruction.,C1306645;C0000726;C1999039,Plain x-ray;Abdomen;Anterior-Posterior,"X-ray, Abdomen, Back-to-Front, Empty Abdomen"
ROCOv2_2023_train_000952,Rx check of the two thermocouples' position.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Plain View, Normal"
ROCOv2_2023_train_000953,Postoperative computed tomography image of the mass. The tumor was completely removed.,C0040405;C0027651,X-Ray Computed Tomography;Neoplasms,"Computed Tomography, Mass Area, Postoperative View, Normal."
ROCOv2_2023_train_000956,Axial computed tomography image demonstrates healing of the fracture at 3 months postinjury,C0040405,X-Ray Computed Tomography,"Computed Tomography image of the Spine, Axial view, Normal."
ROCOv2_2023_train_000963,pre operative radiograph AP view.,C1306645;C1140618;C1999039,Plain x-ray;Upper Extremity;Anterior-Posterior,"X-ray, Upper Extremity, Anterior-Posterior, Normal"
ROCOv2_2023_train_000964,pre operative radiograph lateral view.,C1306645;C0023216;C0205129,Plain x-ray;Lower Extremity;Sagittal,"X-ray, Lower Extremity, Lateral View, Normal"
ROCOv2_2023_train_000965,post operative radiograph Ap view.,C1306645;C1140618;C1999039,Plain x-ray;Upper Extremity;Anterior-Posterior,"X-ray, Upper Extremity, Anterior-Posterior, Normal"
ROCOv2_2023_train_000970,Figure 2CT Chest Demonstrating Misplaced Single Lead Pacemaker,C0040405;C0817096,X-Ray Computed Tomography;Chest,"X-ray, Chest, Front, Pacemaker Misplacement."
ROCOv2_2023_train_000974,"Computed axial tomography of the pelvis. A solid abdominopelvic mass 17 x 9 x 21 cm in transverse, anteroposterior and vertical axes, respectively.",C0040405;C0030797,X-Ray Computed Tomography;Pelvis,"Computed Tomography, Pelvis, Above, Normal"
ROCOv2_2023_train_000976,"Patent main left colic artery, with poor contrast filling of its distal branches (blue arrow), poorly perfused vas recta, and associated overall poor bowel wall enhancement",C0040405,X-Ray Computed Tomography,"X-Ray, Colon, Side view, Poor bowel circulation."
ROCOv2_2023_train_000991,Postoperative fluoroscopy film showing the bump-stop technique.,C1306645;C0037949;C0205129,Plain x-ray;Vertebral column;Sagittal,"X-ray, Spine, Sagittal View of Normal"
ROCOv2_2023_train_000993,"An example case showing compromised dose conformality due to desired heart sparing. The magenta contour shows the planning target volume (PTV). The yellow contour shows the predicted 20 Gy(RBE) isodose line, which is an expansion of 11 mm from the PTV. The blue contour is the actual 20 Gy(RBE) isodose line.",C0040405;C0018787,X-Ray Computed Tomography;Heart,"X-ray, Heart, Side, Normal"
ROCOv2_2023_train_000995,Measurement of the cervicodiaphyseal angle.,C1306645;C1140618;C1996865,Plain x-ray;Upper Extremity;Postero-Anterior,"X-ray, spine, postero-anterior, Normal"
ROCOv2_2023_train_001015,Abdominal radiography showing right upper quadrant mass enlargement.,C1306645;C0000726;C1999039,Plain x-ray;Abdomen;Anterior-Posterior,"X-ray, Abdomen, Front-to-Back, Normal"
ROCOv2_2023_train_001026,A chest X-ray of a patient with a CD4 count <200/mm3 showing perihilar ground-glass appearance in the shape of bats-wings,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Postero-Anterior, Patient with severely depressed immune system."
ROCOv2_2023_train_001046,A sagittal CT scan (abdomen and pelvis) depicting an exorbitant mass (arrow) compressing the surrounding abdominal structures.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Abdomen and Pelvis, Sagittal View, Exorbitant Mass."
ROCOv2_2023_train_001047,An axial CT scan (abdomen and pelvis) delineating an exorbitant mass (arrow) occupying the entire abdomen and pelvis.,C0040405;C0030797,X-Ray Computed Tomography;Pelvis,"Computed Tomography, Pelvis, Axial, Exorbitant Mass Occupying Entire Abdomen and Pelvis, Normal."
ROCOv2_2023_train_001051,Chest Radiography,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"Plain X-ray, Chest, Postero-Anterior, Normal"
ROCOv2_2023_train_001052,CT Scan After Kyphoplasty (Vertebra is Filled With Cement),C0040405,X-Ray Computed Tomography,"Computed Tomography, Spine, Cross-section of Image, Normal."
ROCOv2_2023_train_001053,"Measurement of incisive foramen (blue line), nasal foramen (red line), incisive diameter (green line), and the incisive foramen location (yellow line).",C0040405,X-Ray Computed Tomography,"X-ray, Maxilla, Frontal view, Normal."
ROCOv2_2023_train_001055,CT-coronal section.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Coronal, Section of Skull, Normal."
ROCOv2_2023_train_001072,"CT scan of the abdomen demonstrating an enteroenteric intussusception in the right-mid abdomen (at the center of the red box). (For interpretation of the references to colour in this figure legend, the reader is referred to the Web version of this article.)",C0040405;C0000726,X-Ray Computed Tomography;Abdomen,"Computed Tomography, Abdomen, Top View of Image, Intussusception."
ROCOv2_2023_train_001083,Orthopantomogram obtained 6 months post-operative shows evidence of new bone formation.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"Orthopantomogram, Cranium, Back of head, Normal."
ROCOv2_2023_train_001092,preoperative diagnostic radiograph,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Plain view of Bone structure, Normal."
ROCOv2_2023_train_001093,working length determination radiograph,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"Plain X-ray, Cranium, Lateral View, Normal"
ROCOv2_2023_train_001094,immediate postobturation radiograph,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Plain view, Normal"
ROCOv2_2023_train_001097,A depiction of the abnormal mass (arrow) arising from the left adnexal region.,C0040405,X-Ray Computed Tomography,"X-ray, Adnexal Region, Left Side, Abnormal Mass"
ROCOv2_2023_train_001109,CT Abdomen and Pelvis,C0040405;C0030797,X-Ray Computed Tomography;Pelvis,"Computed Tomography, Pelvis, Abdomen and Pelvis View, Normal."
ROCOv2_2023_train_001115,Follow-up computed tomography of the abdomen showing a decrease in the mass lesion.,C0040405;C0000726,X-Ray Computed Tomography;Abdomen,"Computed Tomography, Abdomen, Follow-up, Decreased Mass Lesion Normal"
ROCOv2_2023_train_001118,Normal chest X-ray on admission (22/09/2020),C1306645;C0817096;C1999039,Plain x-ray;Chest;Anterior-Posterior,"X-ray, Chest, Anterior-Posterior, Normal"
ROCOv2_2023_train_001119,Normal Chest X-ray 26 hours post admission (24/09/2020),C1306645;C0817096;C1999039,Plain x-ray;Chest;Anterior-Posterior,"X-ray, Chest, Anterior-Posterior, Normal"
ROCOv2_2023_train_001127,A heterogenous hypodense lesion with adjacent fat stranding in the right inguinal canal was noted on the CT scan.,C0040405,X-Ray Computed Tomography,"X-ray, Inguinal canal, Side, Normal."
ROCOv2_2023_train_001134, Follow-up computed tomography angiogram after endovascular repair for blunt thoracic aortic injury.,C0040405;C0817096,X-Ray Computed Tomography;Chest,"Computed Tomography, Chest, View from above, Follow-up after Endovascular Repair."
ROCOv2_2023_train_001135,The radiograph images showed Eaton and Littler grade 3.,C1306645;C1140618;C1999039,Plain x-ray;Upper Extremity;Anterior-Posterior,"X-ray, Upper Extremity, Anterior-Posterior, Eaton and Littler grade 3."
ROCOv2_2023_train_001136,CT scan demonstrating the typical ‘doughnut’ sign of bowel intussusception.,C0040405,X-Ray Computed Tomography,"Computed Tomography Scan, Bowel, Cross-sectional View of Patient's Intussusception."
ROCOv2_2023_train_001146,"Abdominal computed tomography showing a solid hepatic mass of 3cm x 2,8cm occupying the border between segments II and III (see black arrow)",C0040405,X-Ray Computed Tomography,"Computed Tomography, Liver, Above, Solid mass."
ROCOv2_2023_train_001154,Chest radiography after left ventricular assist device implantation.,C1306645;C0817096;C1999039,Plain x-ray;Chest;Anterior-Posterior,"X-ray, Chest, Anterior-Posterior, Normal."
ROCOv2_2023_train_001155,Chest-CT: Bilateral interstitial infiltrates.,C0040405,X-Ray Computed Tomography,"X-ray, Chest, Side, Bilateral interstitial infiltrates."
ROCOv2_2023_train_001156,Chest radiography (CXR) showed diffuse patchy infiltrates and small bilateral pleural effusions.,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Posterior-Anterior View, Patchy Infiltrates with Small Pleural Effusions."
ROCOv2_2023_train_001166,Right pneumothorax revealed by chest computed tomography,C0040405;C0817096,X-Ray Computed Tomography;Chest,"Computed Tomography, Chest, Cross-Sectional View, Right Pneumothorax Revealed."
ROCOv2_2023_train_001169,T-tube cholangiogram demonstrating resolution of the stricture.,C1306645;C0000726,Plain x-ray;Abdomen,"X-ray, Abdomen, Below, Stricture resolution."
ROCOv2_2023_train_001172,The patient’s abdominal CT scan demonstrates massive splenomegaly with adjacent abdominal lymphadenopathy.,C0040405,X-Ray Computed Tomography,"X-ray, Abdomen, Front of Image, Splenomegaly."
ROCOv2_2023_train_001179,Contralateral incomplete atypical subtrochanteric fracture. Arrow: localized periosteal thickening (beaking or flaring).,C1306645;C0030797;C1999039,Plain x-ray;Pelvis;Anterior-Posterior,"X-ray, Pelvis, Anterior-Posterior, Contralateral incomplete atypical subtrochanteric fracture with localized periosteal thickening."
ROCOv2_2023_train_001181,Pelvic radiograph in anteroposterior projection. Double arrows indicate myositis ossificans.,C1306645;C0030797;C1999039,Plain x-ray;Pelvis;Anterior-Posterior,"X-ray, Pelvis, Anteroposterior view, Normal."
ROCOv2_2023_train_001184,Multiple lung metastases on a 72yo patient treated for cervix tumor,C0040405,X-Ray Computed Tomography,"X-ray, Lungs, Frontal View, Metastases."
ROCOv2_2023_train_001188,Abdominal CT scan at diagnosis.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Abdomen, Cross-Sectional, Normal"
ROCOv2_2023_train_001189,CT scan 24 months after the treatment.,C0040405,X-Ray Computed Tomography,"Computed Tomography Scan, Abdomen, Frontal View, Normal."
ROCOv2_2023_train_001193,Chest X-RayWorsening of the bilateral multifocal airspace opacities comparing to prior studies.L: left; AP: anterior-posterior; UPRT: up-right.,C1306645;C0817096;C1999039,Plain x-ray;Chest;Anterior-Posterior,"X-ray, Chest, Front and side, Worsening multifocal opacities."
ROCOv2_2023_train_001194,"CT Chest (Coronal View)Progression of bilateral alveolar opacities, interlobular septal thickening, and ground-glass attenuation throughout the lungs without intraluminal defects.",C0040405,X-Ray Computed Tomography,"Computed Tomography, Chest, Coronal View, Bilateral alveolar opacities and interlobular septal thickening with ground-glass attenuation."
ROCOv2_2023_train_001195,Chest X-RayStable diffuse interstitial infiltrates with mild heterogeneous alveolar confluence.,C1306645;C0817096;C1999039,Plain x-ray;Chest;Anterior-Posterior,"X-ray, Chest, Anterior-Posterior, Normal"
ROCOv2_2023_train_001203,"CT imaging of case 1 infected with SARS-CoV-2 on January 5, 2020, Illness day 7",C0040405,X-Ray Computed Tomography,"Computed Tomography, Lung, Frontal View of Image, Infected with SARS-CoV-2."
ROCOv2_2023_train_001204,"CT imaging of case 2 infected with SARS-CoV-2 on February10, 2020, Illness day 9",C0040405,X-Ray Computed Tomography,"Computed Tomography, Lung, Frontal view of Image, Patient infected with SARS-CoV-2."
ROCOv2_2023_train_001211,Imaging coronal section.,C0040405,X-Ray Computed Tomography,"X-Ray, Coronary Artery, Coronal Section, Normal"
ROCOv2_2023_train_001221, Radiograph showing apex not closed in one of the mesial and distal canals,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Plain view of top and sides, Normal"
ROCOv2_2023_train_001238,Chest CT demonstrating bilateral ground glass opacities,C0040405,X-Ray Computed Tomography,"X-ray, Chest, Front, Ground glass opacities."
ROCOv2_2023_train_001249,Lateral radiographs reveal that the distal fracture fragment was displaced dorsally.,C1306645;C1140618;C0205129,Plain x-ray;Upper Extremity;Sagittal,"X-ray, Upper Extremity, Sagittal, Dorsally displaced fracture."
ROCOv2_2023_train_001260,Canal filling following RCT,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Plain View, Normal"
ROCOv2_2023_train_001261,After six months of follow-up,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Plain X-ray of the top, Normal."
ROCOv2_2023_train_001262,Preoperative radiograph of bilateral hips.,C1306645;C0030797;C1999039,Plain x-ray;Pelvis;Anterior-Posterior,"X-ray, Pelvis, Anterior-Posterior View, Normal"
ROCOv2_2023_train_001263,Radiograph of the hips just after Salter innominate osteotomy.,C1306645;C0030797;C1999039,Plain x-ray;Pelvis;Anterior-Posterior,"X-ray, Hip, Anterior-Posterior, Normal"
ROCOv2_2023_train_001270,Chest radiograph (posteroanterior view) shows no significant abnormality.,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Posterior side, Normal."
ROCOv2_2023_train_001274,Contrast enhanced computed tomography of a gastric duplication cyst (arrow),C0040405,X-Ray Computed Tomography,"Computed Tomography, Stomach, Contrast Enhanced View, Gastric Duplication Cyst."
ROCOv2_2023_train_001276,Chest X-ray of the newborn done at one hour of age. X-ray chest anteroposterior view with ventilator in situ showing bilateral good air entry.,C1306645;C0000726;C1999039,Plain x-ray;Abdomen;Anterior-Posterior,"X-ray, Chest, Anteroposterior View, Normal"
ROCOv2_2023_train_001278,Dental panoramic radiograph or pantomograph.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"Dental X-ray, Cranium, Panoramic view, Normal."
ROCOv2_2023_train_001279,Successful teeth detection in noisy panoramic radiograph. The detected boxes were generated by MATLAB 2019a software.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Panoramic X-ray, Normal"
ROCOv2_2023_train_001283,Postoperative X-ray of 2-level ACDF.,C1306645;C0037949;C0205129,Plain x-ray;Vertebral column;Sagittal,"X-ray, Spine, Sagittal, Normal"
ROCOv2_2023_train_001284,Postoperative X-ray of ZeroP.,C1306645;C0037949;C0205129,Plain x-ray;Vertebral column;Sagittal,"X-ray, Vertebral column, Sagittal, Postoperative Normal"
ROCOv2_2023_train_001285,Single-level ACDF with adjacent level disease that underwent operation for implanting an artificial disc.,C1306645;C0037949;C0205129,Plain x-ray;Vertebral column;Sagittal,"X-ray, Vertebral column, Sagittal, Normal"
ROCOv2_2023_train_001299,Posteropative X-rays after 1 year,C1306645;C0023216;C1999039,Plain x-ray;Lower Extremity;Anterior-Posterior,"X-ray, Lower Extremity, Anterior-Posterior, Normal"
